Inception,0
Die Another Day,1011
Transporter 3,1012
Planet Terror,1013
Amadeus,1014
Airplane!,1015
Once Upon a Time in America,1016
Saw III,1017
It's a Wonderful Life,1018
Road to Perdition,1019
Cube,1020
The Village,1021
The Lovely Bones,1022
Vanilla Sky,1023
American Ultra,1024
Money Monster,1025
Upside Down,1026
Turbo,1027
Silent Hill,1028
The Blues Brothers,1029
Unfriended,1030
Step Up,1031
Little Fockers,1032
The Blair Witch Project,1033
Identity,1034
I Origins,1035
Dracula,1036
Phone Booth,1037
Misery,1038
Step Brothers,1039
Dances with Wolves,1040
The Longest Ride,1041
Babel,1042
Breakfast at Tiffany's,1043
Mud,1044
Oculus,1045
Rush Hour 2,1046
Mortdecai,1047
The Gift,1048
Transporter 2,1049
The Raid,1050
Atonement,1051
The Artist,1052
Godzilla,1053
Rings,1054
The Spectacular Now,1055
Get Smart,1056
You Don't Mess with the Zohan,1057
Office Space,1058
Halloween,1059
Lethal Weapon 2,1060
The Mechanic,1061
The Princess Diaries,1062
North by Northwest,1063
Magic Mike,1064
Downfall,1065
The Day the Earth Stood Still,1066
A Walk to Remember,1067
Lawless,1068
Trolls,1069
The Family,1070
The Man in the Iron Mask,1071
Vicky Cristina Barcelona,1072
Journey 2: The Mysterious Island,1073
The Angry Birds Movie,1074
High School Musical,1075
The Lorax,1076
Final Destination 2,1077
Casper,1078
The Number 23,1079
Annie Hall,1080
Valentine's Day,1081
Wild Wild West,1082
Superman,1083
Dawn of the Dead,1084
Eagle Eye,1085
The Fly,1086
Disturbia,1087
The Lion King 2: Simba's Pride,1088
Gone Baby Gone,1089
Austin Powers: The Spy Who Shagged Me,1090
The Boy Next Door,1091
Austin Powers: International Man of Mystery,1092
The NeverEnding Story,1093
The Wrestler,1094
Your Name.,1095
The Descent,1096
Blended,1097
The BFG,1098
Johnny English Reborn,1099
Enemy at the Gates,1100
A Monster Calls,1101
Big,1102
Goosebumps,1103
What Women Want,1104
The Girl with the Dragon Tattoo,1105
The Naked Gun: From the Files of Police Squad!,1106
That Awkward Moment,1107
Scary Movie 2,1108
Philadelphia,1109
Demolition Man,1110
Beautiful Creatures,1111
Waterworld,1112
War Horse,1113
The Circle,1114
Carol,1115
27 Dresses,1116
P.S. I Love You,1117
Rambo,1118
The Tree of Life,1119
DodgeBall: A True Underdog Story,1120
Secret Window,1121
Elf,1122
Ouija,1123
One Day,1124
Insidious: Chapter 3,1125
The Ugly Truth,1126
Goldfinger,1127
Final Destination 3,1128
Stuart Little,1129
Bicentennial Man,1130
Let the Right One In,1131
Rio 2,1132
Austin Powers in Goldmember,1133
Gone with the Wind,1134
Drag Me to Hell,1135
Legend,1136
Battle Royale,1137
Eragon,1138
He's Just Not That Into You,1139
For a Few Dollars More,1140
Abduction,1141
Miss Congeniality,1142
Beverly Hills Cop,1143
Before Sunrise,1144
Train to Busan,1145
Teenage Mutant Ninja Turtles: Out of the Shadows,1146
Rocky IV,1147
Kubo and the Two Strings,1148
Hitman,1149
The Lucky One,1150
Mad Max 2: The Road Warrior,1151
Remember Me,1152
Seventh Son,1153
The Crow,1154
Treasure Planet,1155
Chocolat,1156
Pan,1157
The Lives of Others,1158
Carrie,1159
Trance,1160
Grave of the Fireflies,1161
Burnt,1162
Chicken Little,1163
When Harry Met Sally...,1164
Bridget Jones's Baby,1165
The Taking of Pelham 1 2 3,1166
The Hunt for Red October,1167
Raging Bull,1168
The Happening,1169
Twister,1170
The Sound of Music,1171
Foxcatcher,1172
13 Hours: The Secret Soldiers of Benghazi,1173
Me and Earl and the Dying Girl,1174
Wild,1175
Get Hard,1176
The Birds,1177
The Last Song,1178
Red Riding Hood,1179
Planet of the Apes,1180
Alexander,1181
"Me, Myself & Irene",1182
The Descendants,1183
[REC],1184
Dr. No,1185
Ponyo,1186
Project Almanac,1187
The Edge of Seventeen,1188
Frankenweenie,1189
"Crouching Tiger, Hidden Dragon",1190
What Happens in Vegas,1191
Rocky II,1192
Scary Movie 3,1193
Swordfish,1194
The Hunt,1195
As Good as It Gets,1196
Tower Heist,1197
The Three Musketeers,1198
Coming to America,1199
What's Eating Gilbert Grape,1200
21 Grams,1201
The Deer Hunter,1202
Stargate,1203
Jerry Maguire,1204
Tomorrow Never Dies,1205
Anchorman 2: The Legend Continues,1206
Chinatown,1207
A Cure for Wellness,1208
Saw IV,1209
Robin Hood: Prince of Thieves,1210
Anger Management,1211
Cloudy with a Chance of Meatballs 2,1212
Man on a Ledge,1213
The Sword in the Stone,1214
"10,000 BC",1215
A Knight's Tale,1216
Scream 4,1217
Charlie's Angels: Full Throttle,1218
We Bought a Zoo,1219
The Next Three Days,1220
Horton Hears a Who!,1221
Natural Born Killers,1222
The Neon Demon,1223
Bedtime Stories,1224
Spaceballs,1225
The Ides of March,1226
Poltergeist,1227
The Lincoln Lawyer,1228
Body of Lies,1229
Freaky Friday,1230
"South Park: Bigger, Longer & Uncut",1231
Melancholia,1232
Hostel,1233
The Evil Dead,1234
The Karate Kid,1235
Monster House,1236
Blue Valentine,1237
Hot Tub Time Machine,1238
A Fistful of Dollars,1239
This Is 40,1240
Flushed Away,1241
The Legend of Zorro,1242
Fracture,1243
Legally Blonde,1244
Valerian and the City of a Thousand Planets,1245
LOL,1246
Mike and Dave Need Wedding Dates,1247
Kiss Kiss Bang Bang,1248
Paddington,1249
The Watch,1250
A Few Good Men,1251
Immortals,1252
Desperado,1253
Homefront,1254
Big Daddy,1255
Shame,1256
3 Days to Kill,1257
Stoker,1258
Rocky III,1259
Spy Kids,1260
Final Destination 5,1261
Rosemary's Baby,1262
Seven Samurai,1263
The Road to El Dorado,1264
Matilda,1265
The Grudge,1266
The Passion of the Christ,1267
Only God Forgives,1268
The Imaginarium of Doctor Parnassus,1269
The Fox and the Hound,1270
Bride Wars,1271
Rambo: First Blood Part II,1272
High School Musical 2,1273
Tremors,1274
Modern Times,1275
Knock Knock,1276
Next,1277
Young Frankenstein,1278
Water for Elephants,1279
Beastly,1280
The Bounty Hunter,1281
Crank: High Voltage,1282
Wild Tales,1283
The World Is Not Enough,1284
Horns,1285
Brazil,1286
Castle in the Sky,1287
The Darjeeling Limited,1288
The Thing,1289
Johnny English,1290
Life As We Know It,1291
How to Lose a Guy in 10 Days,1292
The Addams Family,1293
Spirit: Stallion of the Cimarron,1294
Deep Impact,1295
Daddy's Home,1296
The Wave,1297
Lawrence of Arabia,1298
Basic Instinct,1299
Ride Along,1300
Eastern Promises,1301
National Lampoon’s Van Wilder,1302
The Pacifier,1303
Patch Adams,1304
Point Break,1305
Mr. Peabody & Sherman,1306
Tucker and Dale vs Evil,1307
Air Force One,1308
The Drop,1309
You've Got Mail,1310
High School Musical 3: Senior Year,1311
Rocky Balboa,1312
Jennifer's Body,1313
Tinker Tailor Soldier Spy,1314
Scream 2,1315
The Founder,1316
Beowulf,1317
The Graduate,1318
Ghost in the Shell,1319
Buried,1320
Scooby-Doo,1321
Army of Darkness,1322
The Fountain,1323
Inherent Vice,1324
The Final Destination,1325
The Break-Up,1326
RockNRolla,1327
Garfield,1328
A History of Violence,1329
3 Idiots,1330
Cruel Intentions,1331
Colombiana,1332
Saw V,1333
The Boondock Saints,1334
Premium Rush,1335
The Brothers Grimm,1336
The Prince of Egypt,1337
Inside Llewyn Davis,1338
Closer,1339
Concussion,1340
The Girl Next Door,1341
Magnolia,1342
The Bone Collector,1343
Dogma,1344
Blackhat,1345
The Virgin Suicides,1346
Kung Fu Hustle,1347
Safe Haven,1348
Swiss Army Man,1349
Dark City,1350
Falling Down,1351
Devil,1352
Remember the Titans,1353
The Reader,1354
Some Like It Hot,1355
Selma,1356
Cinema Paradiso,1357
Hush,1358
Catwoman,1359
The Raid 2,1360
Shakespeare in Love,1361
Fantasia,1362
Into the Storm,1363
Clueless,1364
King Arthur,1365
Willy Wonka & the Chocolate Factory,1366
Café Society,1367
Revolutionary Road,1368
Lethal Weapon 3,1369
Letters to Juliet,1370
The Abyss,1371
August Rush,1372
Nymphomaniac: Vol. II,1373
Movie 43,1374
The Time Traveler's Wife,1375
Zoolander 2,1376
Scary Movie 5,1377
Last Vegas,1378
Boogie Nights,1379
Triple 9,1380
Triple 9,1381
Poltergeist,1382
Nausicaä of the Valley of the Wind,1383
ParaNorman,1384
Safe,1385
Master and Commander: The Far Side of the World,1386
Zathura: A Space Adventure,1387
Paul Blart: Mall Cop,1388
Almost Famous,1389
Carlito's Way,1390
Hotel Rwanda,1391
The Longest Yard,1392
Perfect Strangers,1393
The Scorpion King,1394
Rush Hour 3,1395
The Autopsy of Jane Doe,1396
No Escape,1397
The Skin I Live In,1398
Flightplan,1399
Along Came Polly,1400
Point Break,1401
T2 Trainspotting,1402
42,1403
Okja,1404
Grimsby,1405
Grimsby,1406
The Thin Red Line,1407
Akira,1408
The Assassination of Jesse James by the Coward Robert Ford,1409
Killers,1410
The Talented Mr. Ripley,1411
The Bélier Family,1412
"As Above, So Below",1413
Confessions of a Shopaholic,1414
Meet the Robinsons,1415
You're Next,1416
The Punisher,1417
30 Days of Night,1418
Savages,1419
Pandorum,1420
Asterix & Obelix: Mission Cleopatra,1421
Lethal Weapon 4,1422
The Life Aquatic with Steve Zissou,1423
Locke,1424
S.W.A.T.,1425
Hardcore Henry,1426
What We Do in the Shadows,1427
Scary Movie 4,1428
The Book of Life,1429
Gamer,1430
Contraband,1431
The Best of Me,1432
Jarhead,1433
Bridget Jones: The Edge of Reason,1434
Mr. Popper's Penguins,1435
Billy Elliot,1436
From Russia with Love,1437
A Nightmare on Elm Street,1438
The Little Prince,1439
St. Vincent,1440
Clerks,1441
Kiki's Delivery Service,1442
The Ninth Gate,1443
The Parent Trap,1444
Happy Gilmore,1445
Thelma & Louise,1446
J. Edgar,1447
Mad Max Beyond Thunderdome,1448
Two Is a Family,1449
Shallow Hal,1450
Trading Places,1451
Scent of a Woman,1452
True Romance,1453
Kung Fury,1454
Carnage,1455
Evil Dead II,1456
From Hell,1457
Aliens vs Predator: Requiem,1458
Blue Velvet,1459
Saw: The Final Chapter,1460
"Honey, I Shrunk the Kids",1461
Season of the Witch,1462
Shanghai Noon,1463
Bronson,1464
Babe,1465
The Great Dictator,1466
Never Let Me Go,1467
Saw VI,1468
The Men Who Stare at Goats,1469
Silence,1470
Commando,1471
The Change-Up,1472
Event Horizon,1473
Killing Them Softly,1474
Fences,1475
Magic in the Moonlight,1476
Scream 3,1477
Attack the Block,1478
21 & Over,1479
Atomic Blonde,1480
Adventureland,1481
"Girl, Interrupted",1482
The Last of the Mohicans,1483
Singin' in the Rain,1484
The Great Beauty,1485
New Year's Eve,1486
Stranger Than Fiction,1487
Predator 2,1488
Nanny McPhee,1489
The Elephant Man,1490
Solace,1491
The Name of the Rose,1492
Wayne's World,1493
Hairspray,1494
Jackie,1495
A Cinderella Story,1496
Ouija: Origin of Evil,1497
Mommy,1498
Paperman,1499
Zack and Miri Make a Porno,1500
Paranormal Activity 2,1501
Before Sunset,1502
The SpongeBob Movie: Sponge Out of Water,1503
Walk the Line,1504
The Incredible Burt Wonderstone,1505
Out of the Furnace,1506
Vantage Point,1507
The Great Escape,1508
Jeepers Creepers,1509
Gandhi,1510
Green Zone,1511
Erin Brockovich,1512
Sleepers,1513
Big Trouble in Little China,1514
Hard Candy,1515
The Princess Diaries 2: Royal Engagement,1516
Extremely Loud & Incredibly Close,1517
The Hills Have Eyes,1518
The First Time,1519
Last Action Hero,1520
Cheaper by the Dozen,1521
Band of Brothers,1522
The Counselor,1523
101 Dalmatians,1524
Lockout,1525
Galaxy Quest,1526
The Wind Rises,1527
Escape from New York,1528
The Master,1529
The Best Offer,1530
Cars 3,1531
Æon Flux,1532
Tron,1533
The Nutty Professor,1534
Ghosts of Girlfriends Past,1535
Magic Mike XXL,1536
Legend of the Guardians: The Owls of Ga'Hoole,1537
To the Bone,1538
The Running Man,1539
Seeking a Friend for the End of the World,1540
Sister Act,1541
Australia,1542
The Smurfs 2,1543
K-PAX,1544
Priest,1545
Three Kings,1546
Harold & Kumar Go to White Castle,1547
The Bank Job,1548
Flubber,1549
Shanghai Knights,1550
Storks,1551
Munich,1552
Deliver Us from Evil,1553
Midnight Special,1554
Doctor Dolittle,1555
Aloha,1556
White Chicks,1557
Killer Elite,1558
The Rocky Horror Picture Show,1559
Rambo III,1560
The Secret World of Arrietty,1561
"I, Frankenstein",1562
Dope,1563
I Know What You Did Last Summer,1564
Victor Frankenstein,1565
Pete's Dragon,1566
The Man from Earth,1567
House of Wax,1568
Green Room,1569
La Haine,1570
The Way Way Back,1571
Chicago,1572
The Lion King 1½,1573
Cape Fear,1574
It's Kind of a Funny Story,1575
She's the Man,1576
Two Night Stand,1577
What's Your Number?,1578
The Boxtrolls,1579
The Lake House,1580
The Dark Tower,1581
Bad Grandpa,1582
Rocky V,1583
What If,1584
Alvin and the Chipmunks: The Squeakquel,1585
Rushmore,1586
Star Trek II: The Wrath of Khan,1587
We Need to Talk About Kevin,1588
Around the World in 80 Days,1589
Antichrist,1590
Babylon A.D.,1591
My Big Fat Greek Wedding,1592
Mr. Holmes,1593
Paranormal Activity 3,1594
Dog Day Afternoon,1595
Reign of Fire,1596
From Paris with Love,1597
Ip Man 2,1598
Mr. Bean's Holiday,1599
Splice,1600
Eddie the Eagle,1601
Eddie the Eagle,1602
Idiocracy,1603
The Bodyguard,1604
The Ghost Writer,1605
The Dreamers,1606
All Is Lost,1607
Step Up Revolution,1608
The Boat That Rocked,1609
Automata,1610
To Kill a Mockingbird,1611
Open Season,1612
16 Blocks,1613
The Exorcism of Emily Rose,1614
EuroTrip,1615
We Are Your Friends,1616
Before I Go to Sleep,1617
Run Lola Run,1618
Star Trek: First Contact,1619
Primer,1620
Peter Pan,1621
Push,1622
Thank You for Smoking,1623
Ronin,1624
"Everything, Everything",1625
The Texas Chainsaw Massacre,1626
Memoirs of a Geisha,1627
Sing Street,1628
Beauty and the Beast,1629
Dark Skies,1630
National Lampoon's Christmas Vacation,1631
Frank,1632
Team America: World Police,1633
Bad Santa,1634
Hannibal Rising,1635
Metropolis,1636
Wild Hogs,1637
Wild Card,1638
Gremlins 2: The New Batch,1639
Conan the Barbarian,1640
Arthur and the Invisibles,1641
Pride and Prejudice and Zombies,1642
Pride and Prejudice and Zombies,1643
Marie Antoinette,1644
Dilwale Dulhania Le Jayenge,1645
Starsky & Hutch,1646
Demolition,1647
The Guest,1648
Ben-Hur,1649
Mr. Deeds,1650
The Curse of the Were-Rabbit,1651
Anna Karenina,1652
The Land Before Time,1653
Butch Cassidy and the Sundance Kid,1654
Hot Pursuit,1655
"Good Morning, Vietnam",1656
Step Up 2: The Streets,1657
Stuck in Love,1658
A Dog's Purpose,1659
Let Me In,1660
Eat Pray Love,1661
Death Becomes Her,1662
Four Weddings and a Funeral,1663
Coherence,1664
Taxi,1665
Wrong Turn,1666
Green Street Hooligans,1667
The Orphanage,1668
Before I Fall,1669
Brothers,1670
Evolution,1671
Adaptation.,1672
Step Up All In,1673
The Crazies,1674
Nebraska,1675
Hero,1676
Dead Man Down,1677
Daybreakers,1678
The Ring Two,1679
Hollow Man,1680
The November Man,1681
Primal Fear,1682
Seven Years in Tibet,1683
The Time Machine,1684
Judge Dredd,1685
Kindergarten Cop,1686
Gothika,1687
Legion,1688
Superman II,1689
Machete Kills,1690
Ben-Hur,1691
Highlander,1692
I Now Pronounce You Chuck & Larry,1693
25th Hour,1694
Ed Wood,1695
Fun with Dick and Jane,1696
The Signal,1697
The Sting,1698
The Secret in Their Eyes,1699
"Definitely, Maybe",1700
Welcome to the Sticks,1701
Legends of the Fall,1702
High Fidelity,1703
Gulliver's Travels,1704
Home Alone 3,1705
Tombstone,1706
The Wedding Ringer,1707
Stuart Little 2,1708
Oldboy,1709
Patriots Day,1710
Garden State,1711
Dirty Harry,1712
Cinderella Man,1713
Sleepless in Seattle,1714
Frozen Fever,1715
Filth,1716
Brick Mansions,1717
Milk,1718
Repo Men,1719
Hall Pass,1720
Beverly Hills Cop II,1721
About a Boy,1722
Get Him to the Greek,1723
Youth,1724
Max Payne,1725
Anaconda,1726
Das Boot,1727
Triangle,1728
Friday the 13th,1729
Fuck You Goethe,1730
Dogville,1731
Jack and Jill,1732
Blazing Saddles,1733
Doom,1734
Labyrinth,1735
Four Brothers,1736
The Texas Chain Saw Massacre,1737
Fright Night,1738
Deep Blue Sea,1739
Surf's Up,1740
City of Ember,1741
Police Academy,1742
My Sister's Keeper,1743
Entrapment,1744
Conan the Barbarian,1745
What to Expect When You're Expecting,1746
Monte Carlo,1747
Inkheart,1748
The Box,1749
The Rescuers,1750
The Perfect Storm,1751
Keeping Up with the Joneses,1752
Drive Angry,1753
Freddy vs. Jason,1754
The Peanuts Movie,1755
My Best Friend's Wedding,1756
The Amityville Horror,1757
Sinister 2,1758
Once Upon a Time in Mexico,1759
Child's Play,1760
John Q,1761
Maggie,1762
Vampire Academy,1763
The 6th Day,1764
The Cable Guy,1765
The Wedding Singer,1766
Bean,1767
"Good bye, Lenin!",1768
Krampus,1769
Couples Retreat,1770
Broken City,1771
Masterminds,1772
Manhattan,1773
Pi,1774
Regression,1775
Irrational Man,1776
Cliffhanger,1777
The Switch,1778
Piranha 3D,1779
The Lost City of Z,1780
What Happened to Monday,1781
Here Comes the Boom,1782
The Finest Hours,1783
The Finest Hours,1784
Dawn of the Dead,1785
Monsters,1786
What Dreams May Come,1787
Mary and Max,1788
Step Up 3D,1789
Just Like Heaven,1790
The Campaign,1791
Poseidon,1792
Paycheck,1793
Bend It Like Beckham,1794
The Spiderwick Chronicles,1795
The Negotiator,1796
The SpongeBob SquarePants Movie,1797
Sisters,1798
Spy Game,1799
The Infiltrator,1800
Babysitting,1801
Night of the Living Dead,1802
Blair Witch,1803
Coyote Ugly,1804
Elektra,1805
Troll Hunter,1806
Charlie St. Cloud,1807
Shoot 'Em Up,1808
A Dangerous Method,1809
Hot Shots!,1810
The Skeleton Key,1811
Philomena,1812
Dazed and Confused,1813
Dorian Gray,1814
Hummingbird,1815
Frozen,1816
Only Lovers Left Alive,1817
Jingle All the Way,1818
Before Midnight,1819
Tears of the Sun,1820
Burlesque,1821
Martyrs,1822
Escape from Alcatraz,1823
Case 39,1824
Defiance,1825
Where the Wild Things Are,1826
Julie & Julia,1827
The Voices,1828
Blades of Glory,1829
The Rite,1830
Faster,1831
Dune,1832
Paul Blart: Mall Cop 2,1833
A Fish Called Wanda,1834
Robin Hood: Men in Tights,1835
Role Models,1836
They Call Me Jeeg Robot,1837
Winter's Bone,1838
Dreamcatcher,1839
Bring It On,1840
Paranormal Activity 4,1841
Planet 51,1842
Red Dawn,1843
The Transporter Refueled,1844
Traffic,1845
Lost Highway,1846
Thunderball,1847
District B13,1848
An American Werewolf in London,1849
The Pink Panther,1850
The Seventh Seal,1851
Music and Lyrics,1852
Sky High,1853
Planes,1854
Awakenings,1855
The Last King of Scotland,1856
"Planes, Trains and Automobiles",1857
Ride Along 2,1858
Ride Along 2,1859
Napoleon Dynamite,1860
House at the End of the Street,1861
Friday the 13th,1862
Colonia,1863
Criminal,1864
Twins,1865
xXx: State of the Union,1866
The Cobbler,1867
Layer Cake,1868
Child 44,1869
Paths of Glory,1870
To Rome with Love,1871
The Space Between Us,1872
Iron Sky,1873
Dinosaur,1874
Porco Rosso,1875
They Live,1876
The Wolfman,1877
Funny Games,1878
Safety Not Guaranteed,1879
Diamonds Are Forever,1880
Delivery Man,1881
The Girl Who Played with Fire,1882
Walk of Shame,1883
Sabotage,1884
The Fundamentals of Caring,1885
Herbie Fully Loaded,1886
The Flintstones,1887
The English Patient,1888
Payback,1889
Wall Street,1890
Ong-Bak: The Thai Warrior,1891
The Naked Gun 2½: The Smell of Fear,1892
Men of Honor,1893
Endless Love,1894
The Legend of 1900,1895
The Bridge on the River Kwai,1896
Eraser,1897
American Pie Presents: Band Camp,1898
Letters from Iwo Jima,1899
The Chorus,1900
DragonHeart,1901
Eight Below,1902
Old School,1903
Moonraker,1904
Road Trip,1905
The Gambler,1906
A Most Violent Year,1907
Irreversible,1908
Europa Report,1909
Licence to Kill,1910
Gifted,1911
47 Meters Down,1912
The Night Before,1913
Cellular,1914
Raising Arizona,1915
The House Bunny,1916
Runner Runner,1917
Gnomeo & Juliet,1918
The Host,1919
Ruby Sparks,1920
Look Who's Talking,1921
The Lost Boys,1922
The Recruit,1923
A Most Wanted Man,1924
Cold Mountain,1925
Get the Gringo,1926
She's Out of My League,1927
Mr. Brooks,1928
Going in Style,1929
Punch-Drunk Love,1930
The Legend of Hercules,1931
I Am Sam,1932
Dinner for Schmucks,1933
Cheaper by the Dozen 2,1934
Star Trek: The Motion Picture,1935
Smokin' Aces,1936
Office Christmas Party,1937
You Only Live Twice,1938
The Whole Nine Yards,1939
Ghost Ship,1940
Live and Let Die,1941
A Scanner Darkly,1942
The Iron Lady,1943
Four Rooms,1944
Dial M for Murder,1945
Rope,1946
Year One,1947
30 Minutes or Less,1948
I Spit on Your Grave,1949
Addams Family Values,1950
City of Angels,1951
Amores perros,1952
The Jackal,1953
True Story,1954
The Naked Gun 33⅓: The Final Insult,1955
Another Earth,1956
Short Circuit,1957
I Saw the Devil,1958
The X Files: I Want to Believe,1959
Octopussy,1960
Dead Silence,1961
The Man with the Golden Gun,1962
Sunset Boulevard,1963
Spy Kids 2: The Island of Lost Dreams,1964
Flags of Our Fathers,1965
Eye in the Sky,1966
"I Love You, Man",1967
Unleashed,1968
Love Me If You Dare,1969
Margin Call,1970
The Core,1971
Rat Race,1972
We Were Soldiers,1973
Exam,1974
The Family Man,1975
Serendipity,1976
The Human Centipede (First Sequence),1977
Brüno,1978
The Choice,1979
Hitchcock,1980
Scouts Guide to the Zombie Apocalypse,1981
Daddy Day Care,1982
Bedazzled,1983
Sex and the City,1984
Footloose,1985
Blood Father,1986
Spy Kids 3-D: Game Over,1987
The 13th Warrior,1988
The Invention of Lying,1989
A Haunted House,1990
"Dude, Where’s My Car?",1991
The Rundown,1992
The Losers,1993
Outbreak,1994
A Time to Kill,1995
Small Soldiers,1996
Barry Lyndon,1997
The Waterboy,1998
Super Size Me,1999
Race to Witch Mountain,2000
Hostage,2001
G-Force,2002
Scooby-Doo 2: Monsters Unleashed,2003
Elite Squad,2004
Cop Out,2005
The Lazarus Effect,2006
Lars and the Real Girl,2007
WarGames,2008
The Kingdom,2009
Hereafter,2010
Citizenfour,2011
Skyline,2012
The Hundred-Foot Journey,2013
